,location,total_sqft,bath,price,bhk
8614,Uttarahalli,1075.0,2.0,40.0,2
8616,Uttarahalli,1155.0,2.0,40.43,2
8618,Uttarahalli,1025.0,2.0,35.88,2
8619,Uttarahalli,1125.0,2.0,47.65,2
8620,Uttarahalli,1300.0,2.0,55.0,2
8621,Uttarahalli,1025.0,2.0,35.88,2
8622,Uttarahalli,980.0,2.0,45.0,2
8623,Uttarahalli,1125.0,2.0,47.0,2
8628,Uttarahalli,1175.0,2.0,47.0,2
8632,Uttarahalli,1265.0,2.0,65.0,3
8635,Uttarahalli,1213.0,2.0,48.0,2
8637,Uttarahalli,900.0,2.0,35.0,2
8638,Uttarahalli,1065.0,2.0,42.6,2
8641,Uttarahalli,1125.0,2.0,47.0,2
8642,Uttarahalli,1270.0,2.0,55.25,3
8643,Uttarahalli,1270.0,2.0,55.25,3
8644,Uttarahalli,1107.0,2.0,45.0,2
8645,Uttarahalli,1200.0,2.0,55.0,2
8647,Uttarahalli,1460.0,3.0,76.0,3
8648,Uttarahalli,1500.0,3.0,68.0,3
8649,Uttarahalli,1120.0,2.0,50.0,2
8650,Uttarahalli,1150.0,2.0,46.0,2
8651,Uttarahalli,1330.0,2.0,58.0,3
8653,Uttarahalli,1050.0,2.0,42.0,2
8654,Uttarahalli,1125.0,2.0,48.0,2
8656,Uttarahalli,1345.0,2.0,57.0,3
8657,Uttarahalli,1345.0,2.0,57.0,3
8659,Uttarahalli,1000.0,2.0,52.0,2
8660,Uttarahalli,1037.0,2.0,36.0,2
8662,Uttarahalli,1000.0,2.0,39.5,2
8663,Uttarahalli,1125.0,1.0,45.0,2
8665,Uttarahalli,1160.0,2.0,40.58,2
8666,Uttarahalli,1123.0,2.0,60.0,2
8668,Uttarahalli,1000.0,2.0,35.0,2
8669,Uttarahalli,1330.0,2.0,57.0,3
8670,Uttarahalli,1125.0,2.0,47.0,2
8671,Uttarahalli,1165.0,1.0,42.09,2
8672,Uttarahalli,1260.0,2.0,55.0,2
8673,Uttarahalli,1284.0,2.0,53.36,2
8674,Uttarahalli,1150.0,2.0,45.99,2
8676,Uttarahalli,1290.0,2.0,56.12,3
8677,Uttarahalli,1328.0,2.0,56.0,3
8678,Uttarahalli,1040.0,2.0,36.4,2
8679,Uttarahalli,1650.0,2.0,130.0,3
8680,Uttarahalli,1290.0,2.0,56.12,3
8682,Uttarahalli,1075.0,2.0,46.76,2
8683,Uttarahalli,1345.0,2.0,57.0,3
8684,Varthur,1160.0,2.0,44.0,2
8685,Varthur,1091.0,2.0,34.9,2
8686,Varthur,1385.0,2.0,80.0,2
8687,Varthur,1000.0,1.0,70.0,1
8688,Varthur,1535.0,3.0,65.99,3
8689,Varthur,1024.0,2.0,42.0,2
8690,Varthur,1125.0,2.0,40.0,2
8691,Varthur,1012.0,2.0,66.5,2
8692,Varthur,1320.0,2.0,110.0,4
8693,Varthur,1112.0,2.0,40.0,2
8694,Varthur,2145.0,3.0,175.0,3
8695,Varthur,1055.0,2.0,45.35,2
8696,Varthur,1280.0,2.0,65.0,2
8697,Varthur,977.0,2.0,36.0,2
8698,Varthur,1091.0,2.0,32.0,2
8699,Varthur,1250.0,3.0,71.0,3
8700,Varthur,1200.0,2.0,98.0,3
8701,Varthur,1200.0,3.0,67.75,3
8703,Varthur,1111.0,2.0,41.88,2
8704,Varthur,1097.0,2.0,33.82,2
8705,Varthur,4500.0,5.0,300.0,4
8706,Varthur,1140.0,2.0,55.5,2
8707,Varthur,1012.0,2.0,59.0,2
8708,Varthur,1600.0,4.0,112.0,4
8709,Varthur,1140.0,2.0,39.9,2
8710,Varthur,1090.0,2.0,48.0,2
8711,Varthur,1450.0,3.0,71.0,3
8712,Varthur,1210.0,2.0,60.0,2
8713,Varthur,1070.0,2.0,46.0,2
8714,Varthur,1360.0,2.0,85.0,3
8715,Varthur,1083.0,2.0,28.0,2
8716,Varthur,965.0,2.0,34.0,2
8717,Varthur,1120.0,2.0,44.24,2
8718,Varthur,2145.0,3.0,165.0,3
8719,Varthur,1395.0,2.0,79.0,3
8720,Varthur,1085.0,2.0,45.0,2
8721,Varthur,1250.0,2.0,47.0,2
8722,Varthur,1200.0,3.0,68.38,3
8724,Varthur,1155.0,2.0,60.0,2
8725,Varthur,1035.0,2.0,60.0,2
8726,Varthur,1100.0,2.0,72.0,2
8727,Varthur,1091.0,2.0,33.82,2
8728,Varthur,1155.0,2.0,39.0,2
8729,Varthur,1180.0,2.0,55.0,2
8731,Varthur,1738.0,2.0,57.35,2
8732,Varthur,986.0,2.0,30.0,2
8733,Varthur,1045.0,2.0,40.65,2
8734,Varthur,1155.0,2.0,39.0,2
8735,Varthur,674.0,1.0,19.9,2
8736,Varthur,1615.0,3.0,69.43,3
8737,Varthur,1210.0,2.0,64.15,2
8739,Varthur,1402.0,2.0,95.0,2
8740,Varthur,1105.0,2.0,38.0,2
8741,Varthur,2145.0,3.0,170.0,3
8742,Varthur,1560.0,3.0,90.0,3
8743,Varthur,1760.0,2.0,85.0,2
8744,Varthur,1210.0,2.0,54.0,2
8745,Varthur,1112.0,2.0,40.0,2
8746,Varthur,986.0,2.0,31.0,2
8748,Varthur,1000.0,1.0,65.0,2
8749,Varthur,2160.0,3.0,170.0,3
8750,Varthur,1665.0,3.0,71.58,3
8751,Varthur Road,1083.0,2.0,61.75,2
8752,Varthur Road,2760.0,4.0,155.0,4
8753,Varthur Road,900.0,2.0,27.0,2
8754,Varthur Road,1655.0,3.0,115.0,3
8755,Varthur Road,1300.0,3.0,75.0,4
8756,Varthur Road,805.5,2.0,19.33,2
8757,Varthur Road,1277.0,2.0,59.0,2
8758,Varthur Road,1247.0,2.0,58.0,3
8759,Varthur Road,1050.0,2.0,42.7,2
8760,Varthur Road,1255.0,2.0,52.76,2
8762,Varthur Road,1033.0,2.0,32.0,2
8763,Varthur Road,552.5,1.0,13.26,1
8764,Varthur Road,1140.0,2.0,49.11,2
8765,Varthur Road,850.0,2.0,25.4,2
8766,Vasanthapura,1400.0,3.0,60.0,3
8767,Vasanthapura,1022.0,2.0,40.0,2
8768,Vasanthapura,1135.0,2.0,39.73,2
8769,Vasanthapura,995.0,2.0,34.82,2
8770,Vasanthapura,995.0,2.0,34.82,2
8771,Vasanthapura,1050.0,2.0,47.0,2
8772,Vasanthapura,940.0,2.0,40.0,2
8773,Vasanthapura,1500.0,2.0,65.0,2
8774,Vasanthapura,1037.0,2.0,36.28,2
8775,Vasanthapura,978.0,2.0,34.22,2
8776,Vasanthapura,1037.0,2.0,36.28,2
8777,Vidyaranyapura,1440.0,2.0,95.0,2
8778,Vidyaranyapura,1062.0,2.0,38.0,2
8779,Vidyaranyapura,1200.0,2.0,55.0,2
8780,Vidyaranyapura,1200.0,4.0,90.0,4
8782,Vidyaranyapura,1060.0,2.0,55.0,2
8783,Vidyaranyapura,1100.0,2.0,54.0,2
8784,Vidyaranyapura,4700.0,10.0,130.0,9
8785,Vidyaranyapura,1440.0,2.0,70.0,3
8786,Vidyaranyapura,1100.0,2.0,54.0,2
8787,Vidyaranyapura,1000.0,2.0,35.0,2
8789,Vidyaranyapura,1120.0,2.0,70.0,2
8790,Vidyaranyapura,945.0,2.0,40.0,2
8791,Vidyaranyapura,1100.0,2.0,54.0,2
8792,Vidyaranyapura,1200.0,2.0,65.0,3
8793,Vidyaranyapura,1200.0,2.0,52.0,2
8794,Vidyaranyapura,2640.0,6.0,225.0,5
8795,Vidyaranyapura,1175.0,2.0,35.0,2
8796,Vidyaranyapura,1050.0,2.0,50.0,2
8797,Vidyaranyapura,1188.0,2.0,50.0,2
8798,Vidyaranyapura,1100.0,2.0,75.0,3
8799,Vidyaranyapura,1100.0,2.0,72.0,3
8800,Vidyaranyapura,2400.0,5.0,135.0,4
8801,Vidyaranyapura,1100.0,2.0,41.0,2
8802,Vidyaranyapura,1200.0,2.0,60.5,2
8803,Vidyaranyapura,1200.0,2.0,42.0,2
8804,Vijayanagar,1704.0,3.0,110.0,3
8805,Vijayanagar,1933.0,3.0,129.0,3
8807,Vijayanagar,1450.0,3.0,100.0,3
8808,Vijayanagar,1580.0,2.0,134.0,3
8809,Vijayanagar,1826.0,3.0,121.0,3
8810,Vijayanagar,1739.0,3.0,116.0,3
8811,Vijayanagar,1490.0,3.0,100.0,3
8812,Vijayanagar,1180.0,2.0,65.0,2
8813,Vijayanagar,606.0,1.0,34.78,1
8814,Vijayanagar,1000.0,3.0,140.0,3
8815,Vijayanagar,1352.0,2.0,68.0,2
8816,Vijayanagar,1527.0,3.0,115.0,3
8817,Vijayanagar,989.0,2.0,60.0,2
8818,Vijayanagar,1520.0,2.0,103.0,3
8819,Vijayanagar,1749.0,3.0,117.0,3
8820,Vijayanagar,1046.0,2.0,75.0,2
8821,Vijayanagar,606.0,1.0,40.0,1
8822,Vijayanagar,1200.0,2.0,62.0,2
8825,Vijayanagar,1760.0,3.0,140.0,3
8826,Vijayanagar,2047.0,3.0,136.0,3
8827,Vijayanagar,1200.0,2.0,75.0,3
8828,Vijayanagar,1178.0,2.0,82.0,2
8829,Vijayanagar,864.0,2.0,45.0,2
8830,Vijayanagar,2100.0,6.0,252.0,4
8831,Vijayanagar,920.0,2.0,60.0,2
8832,Vijayanagar,1019.0,2.0,58.0,2
8833,Vijayanagar,2400.0,6.0,125.0,5
8834,Vijayanagar,1180.0,2.0,86.0,2
8835,Vijayanagar,1046.0,2.0,49.06,2
8836,Vijayanagar,2400.0,2.0,230.0,1
8837,Vijayanagar,492.0,1.0,40.0,1
8839,Vishveshwarya Layout,4000.0,7.0,225.0,7
8840,Vishveshwarya Layout,750.0,1.0,30.0,1
8841,Vishveshwarya Layout,2000.0,4.0,75.0,4
8842,Vishveshwarya Layout,2100.0,6.0,92.0,6
8843,Vishveshwarya Layout,7000.0,4.0,210.0,4
8844,Vishveshwarya Layout,2000.0,3.0,90.0,4
8845,Vishveshwarya Layout,4000.0,6.0,230.0,6
8846,Vishwapriya Layout,820.0,2.0,30.0,2
8847,Vishwapriya Layout,1235.0,2.0,60.0,2
8848,Vishwapriya Layout,1250.0,3.0,38.0,3
8849,Vishwapriya Layout,770.0,2.0,30.0,2
8850,Vishwapriya Layout,2800.0,5.0,130.0,5
8851,Vishwapriya Layout,910.0,2.0,36.0,2
8852,Vishwapriya Layout,890.0,2.0,37.0,2
8853,Vittasandra,1404.0,2.0,71.0,2
8854,Vittasandra,1246.0,2.0,67.0,2
8855,Vittasandra,1404.0,2.0,69.3,2
8856,Vittasandra,1246.0,2.0,67.3,2
8857,Vittasandra,1246.0,2.0,64.5,2
8858,Vittasandra,1246.0,2.0,64.5,2
8859,Vittasandra,1246.0,2.0,68.0,2
8861,Vittasandra,1238.0,2.0,67.0,2
8862,Vittasandra,1404.0,2.0,75.0,2
8863,Vittasandra,1246.0,2.0,65.0,2
8864,Vittasandra,1238.0,2.0,67.0,2
8865,Vittasandra,1246.0,2.0,67.4,2
8866,Vittasandra,2105.0,2.0,70.2,2
8867,Vittasandra,1259.0,2.0,67.4,2
8868,Vittasandra,1934.0,2.0,90.0,2
8869,Vittasandra,1404.0,2.0,68.8,2
8870,Vittasandra,1246.0,2.0,62.3,2
8871,Vittasandra,1246.0,2.0,63.0,2
8872,Vittasandra,1246.0,2.0,67.4,2
8873,Vittasandra,1246.0,2.0,65.4,2
8875,Vittasandra,1238.0,2.0,67.32,2
8876,Vittasandra,1246.0,2.0,67.4,2
8878,Vittasandra,1246.0,2.0,67.3,2
8879,Vittasandra,1404.0,2.0,70.0,2
8880,Vittasandra,1259.0,2.0,67.48,2
8881,Vittasandra,1404.0,2.0,75.0,2
8883,Vittasandra,1246.0,2.0,69.0,2
8884,Vittasandra,1246.0,2.0,67.0,2
8887,Vittasandra,1404.0,2.0,72.0,2
8888,Vittasandra,1246.0,2.0,67.5,2
8889,Vittasandra,1246.0,2.0,67.5,2
8890,Vittasandra,1404.0,2.0,70.0,2
8891,Vittasandra,1404.0,2.0,67.5,2
8892,Vittasandra,1246.0,2.0,65.0,2
8893,Vittasandra,1246.0,2.0,67.4,2
8897,Whitefield,2785.0,5.0,295.0,4
8899,Whitefield,1459.0,2.0,94.82,2
8901,Whitefield,5700.0,5.0,650.0,4
8903,Whitefield,4200.0,4.0,420.0,4
8906,Whitefield,1280.0,2.0,75.0,2
8908,Whitefield,1910.0,3.0,161.0,3
8909,Whitefield,3252.0,4.0,230.0,4
8913,Whitefield,1150.0,2.0,70.0,2
8916,Whitefield,4144.0,4.0,315.0,4
8917,Whitefield,4104.0,4.0,360.0,4
8926,Whitefield,1447.0,2.0,83.0,2
8928,Whitefield,1897.0,3.0,130.0,3
8930,Whitefield,4348.5,2.0,304.0,4
8933,Whitefield,2268.0,3.0,163.0,4
8936,Whitefield,2400.0,4.0,200.0,4
8938,Whitefield,1360.0,2.0,95.0,2
8941,Whitefield,5000.0,4.0,400.0,4
8942,Whitefield,4800.0,4.0,525.0,4
8943,Whitefield,3000.0,5.0,250.0,4
8944,Whitefield,1700.0,3.0,115.0,3
8951,Whitefield,1500.0,3.0,130.0,3
8952,Whitefield,1280.0,2.0,75.0,2
8956,Whitefield,1272.0,2.0,95.05,2
8959,Whitefield,1192.0,2.0,71.0,2
8965,Whitefield,665.0,2.0,28.585,1
8967,Whitefield,1280.0,2.0,85.0,2
8969,Whitefield,4000.0,4.0,330.0,4
8970,Whitefield,1420.0,2.0,136.0,2
8973,Whitefield,3606.0,4.0,312.0,4
8974,Whitefield,1204.0,4.0,125.0,4
8975,Whitefield,1485.0,2.0,90.0,2
8976,Whitefield,950.0,1.0,50.0,1
8978,Whitefield,825.0,1.0,45.0,1
8982,Whitefield,1216.0,2.0,79.0,2
8988,Whitefield,920.0,2.0,63.0,2
8990,Whitefield,1170.0,2.0,71.0,2
8991,Whitefield,1118.0,2.0,75.0,2
8993,Whitefield,1562.0,3.0,103.0,3
8997,Whitefield,1320.0,2.0,95.0,2
9000,Whitefield,3010.0,3.0,200.0,3
9001,Whitefield,1346.0,2.0,96.17,2
9002,Whitefield,3850.0,5.0,316.0,3
9007,Whitefield,905.0,1.0,55.0,1
9012,Whitefield,630.5,1.0,32.79,1
9015,Whitefield,1697.0,3.0,115.0,3
9018,Whitefield,1520.0,2.0,150.0,3
9020,Whitefield,3250.0,5.0,290.0,5
9024,Whitefield,1269.0,2.0,75.0,2
9029,Whitefield,3262.0,4.0,260.0,4
9031,Whitefield,1132.0,2.0,79.28,2
9033,Whitefield,3000.0,4.0,330.0,4
9037,Whitefield,1195.0,2.0,70.0,2
9038,Whitefield,3480.0,4.0,284.0,3
9040,Whitefield,3004.0,4.0,285.0,4
9041,Whitefield,1250.0,2.0,72.0,2
9042,Whitefield,709.0,1.0,34.385,1
9043,Whitefield,1340.0,2.0,77.0,2
9044,Whitefield,1320.0,2.0,79.5,2
9045,Whitefield,750.0,2.0,52.7,2
9048,Whitefield,3000.0,4.0,306.0,4
9054,Whitefield,3445.0,5.0,270.0,4
9055,Whitefield,1700.0,3.0,140.0,3
9056,Whitefield,4827.0,4.0,400.0,4
9057,Whitefield,1405.0,2.0,84.5,2
9059,Whitefield,3252.0,4.0,280.0,4
9061,Whitefield,1150.0,2.0,90.0,2
9064,Whitefield,624.0,1.0,35.0,1
9068,Whitefield,4960.0,4.0,400.0,4
9069,Whitefield,2928.0,4.0,198.0,4
9071,Whitefield,2700.0,5.0,175.0,3
9072,Whitefield,1216.0,2.0,84.0,2
9073,Whitefield,2882.0,5.0,204.0,4
9074,Whitefield,1840.0,3.0,140.0,3
9075,Whitefield,1778.0,3.0,122.0,3
9076,Whitefield,1400.0,2.0,80.0,2
9077,Whitefield,3100.0,4.0,350.0,4
9078,Whitefield,650.0,1.0,25.0,1
9080,Whitefield,905.0,1.0,52.0,1
9084,Whitefield,810.0,1.0,21.0,1
9085,Whitefield,1216.0,2.0,69.06,2
9086,Whitefield,1216.0,2.0,75.0,2
9087,Whitefield,1355.0,2.0,78.0,2
9088,Whitefield,1255.0,2.0,77.0,2
9089,Whitefield,1216.0,2.0,73.0,2
9090,Whitefield,709.0,1.0,34.735,1
9095,Whitefield,3200.0,4.0,224.0,4
9097,Whitefield,825.0,1.0,44.9,1
9101,Whitefield,1870.0,3.0,138.0,3
9103,Whitefield,4400.0,5.0,525.0,4
9105,Whitefield,1862.0,3.0,125.0,3
9106,Whitefield,1655.0,3.0,113.0,3
9107,Whitefield,530.0,1.0,29.44,1
9109,Whitefield,905.0,1.0,50.0,1
9111,Whitefield,1230.0,4.0,80.0,4
9113,Whitefield,630.5,1.0,32.15,1
9114,Whitefield,905.0,1.0,52.0,1
9118,Whitefield,1216.0,2.0,83.0,2
9120,Whitefield,2500.0,3.0,280.0,3
9125,Whitefield,1216.0,2.0,75.0,2
9126,Whitefield,4000.0,4.0,380.0,4
9137,Whitefield,750.0,1.0,51.0,1
9141,Whitefield,1173.0,2.0,77.0,2
9145,Whitefield,1216.0,2.0,69.0,2
9146,Whitefield,3425.0,5.0,250.0,4
9153,Whitefield,905.0,1.0,62.0,1
9154,Whitefield,1870.0,3.0,138.0,3
9155,Whitefield,1320.0,2.0,99.26,2
9156,Whitefield,2901.0,4.0,190.0,3
9157,Whitefield,2403.0,4.0,270.0,4
9158,Whitefield,1485.0,2.0,96.51,2
9160,Whitefield,4800.0,5.0,550.0,4
9162,Whitefield,2225.0,3.0,149.0,3
9163,Whitefield,1250.0,2.0,82.0,2
9165,Whitefield,1800.0,4.0,178.0,4
9166,Whitefield,605.0,1.0,40.0,1
9169,Whitefield,2210.0,3.0,156.0,3
9170,Whitefield,1173.0,2.0,78.2,2
9171,Whitefield,1740.0,4.0,130.0,3
9172,Whitefield,5924.0,4.0,625.0,4
9173,Whitefield,1216.0,2.0,75.0,2
9175,Whitefield,1655.0,3.0,120.0,3
9176,Whitefield,4003.0,6.0,300.0,4
9178,Whitefield,4400.0,5.0,500.0,4
9179,Whitefield,1180.0,2.0,70.0,2
9182,Whitefield,3589.0,5.0,400.0,4
9186,Whitefield,905.0,1.0,60.0,1
9193,Whitefield,2850.0,5.0,240.0,4
9196,Whitefield,2830.0,5.0,190.0,4
9197,Whitefield,1295.0,2.0,78.5,2
9198,Whitefield,840.0,1.0,57.6,1
9199,Whitefield,640.0,1.0,19.83,1
9201,Whitefield,10200.0,4.0,1250.0,4
9206,Whitefield,1850.0,3.0,150.0,3
9208,Whitefield,1290.0,2.0,90.0,2
9211,Whitefield,1216.0,2.0,75.0,2
9212,Whitefield,1356.0,2.0,94.84,2
9213,Whitefield,1338.0,2.0,103.0,2
9214,Whitefield,4097.0,3.0,400.0,3
9221,Whitefield,1267.0,2.0,90.33,2
9222,Whitefield,5000.0,5.0,550.0,4
9224,Whitefield,1836.0,3.0,125.0,3
9226,Whitefield,2297.0,5.0,269.0,5
9231,Whitefield,1216.0,2.0,82.0,2
9232,Whitefield,1495.0,3.0,88.0,2
9233,Whitefield,1564.0,3.0,103.0,3
9238,Whitefield,1216.0,2.0,75.0,2
9239,Whitefield,1227.0,2.0,70.0,2
9240,Whitefield,1704.0,3.0,120.0,3
9242,Whitefield,1256.0,2.0,73.0,2
9245,Whitefield,1300.0,2.0,78.0,2
9247,Whitefield,1216.0,2.0,84.03,2
9249,Whitefield,1216.0,2.0,72.5,2
9252,Whitefield,1346.0,2.0,100.0,3
9256,Whitefield,2990.0,3.0,198.0,4
9261,Whitefield,1655.0,3.0,108.0,3
9264,Whitefield,1350.0,2.0,88.0,2
9266,Whitefield,1216.0,2.0,80.0,2
9267,Whitefield,2900.0,4.0,225.0,4
9268,Whitefield,1340.0,2.0,101.0,2
9273,Whitefield,1100.0,2.0,65.0,2
9276,Whitefield,3117.0,3.0,261.0,3
9277,Whitefield,1216.0,2.0,73.0,2
9279,Whitefield,3150.0,3.0,290.0,3
9281,Whitefield,2956.0,5.0,234.0,4
9286,Whitefield,3940.0,5.0,265.0,4
9288,Whitefield,1160.0,2.0,67.0,2
9290,Whitefield,1180.0,2.0,77.0,2
9291,Whitefield,2140.0,3.0,139.0,3
9292,Whitefield,1314.0,2.0,84.0,2
9295,Whitefield,1012.0,2.0,58.0,2
9299,Whitefield,1500.0,6.0,155.0,5
9301,Whitefield,524.0,1.0,29.0,1
9303,Whitefield,2135.0,3.0,149.0,4
9306,Whitefield,1760.0,3.0,160.0,3
9307,Whitefield,1655.0,3.0,110.0,3
9308,Whitefield,840.0,1.0,57.0,1
9311,Whitefield,2064.0,5.0,225.0,4
9313,Whitefield,516.0,1.0,39.0,1
9315,Whitefield,6000.0,4.0,410.0,4
9316,Whitefield,1639.0,3.0,107.0,3
9320,Whitefield,3410.0,5.0,253.0,4
9323,Whitefield,6000.0,6.0,700.0,4
9324,Whitefield,4500.0,4.0,330.0,4
9325,Whitefield,1250.0,2.0,85.0,2
9327,Whitefield,1277.0,2.0,77.0,2
9328,Whitefield,1820.0,3.0,140.0,3
9329,Whitefield,3453.0,4.0,247.0,4
9336,Whitefield,2882.0,5.0,200.0,4
9341,Whitefield,1190.0,2.0,70.0,2
9342,Whitefield,4800.0,4.0,550.0,4
9344,Whitefield,1270.0,2.0,94.0,2
9345,Whitefield,1220.0,2.0,89.0,2
9348,Whitefield,3758.0,3.0,300.0,3
9353,Whitefield,1216.0,2.0,72.0,2
9355,Whitefield,5400.0,5.0,475.0,4
9371,Whitefield,1200.0,2.0,70.0,2
9374,Whitefield,1216.0,2.0,75.0,2
9376,Whitefield,2321.0,4.0,157.0,3
9377,Whitefield,1224.0,2.0,75.0,2
9378,Whitefield,1655.0,3.0,113.0,3
9386,Whitefield,1270.0,2.0,110.0,2
9387,Whitefield,1660.0,3.0,110.0,3
9388,Whitefield,1270.0,2.0,105.0,2
9390,Whitefield,1344.0,3.0,130.0,4
9391,Whitefield,1173.0,2.0,78.2,2
9392,Whitefield,1362.0,2.0,85.0,2
9394,Whitefield,1457.0,2.0,105.0,3
9395,Whitefield,1720.0,3.0,128.0,3
9399,Whitefield,1564.0,3.0,103.0,3
9403,Whitefield,1639.0,3.0,107.0,3
9404,Whitefield,1760.0,3.0,139.0,3
9405,Whitefield,613.0,1.0,48.0,1
9406,Whitefield,1730.0,3.0,125.0,3
9408,Whitefield,877.0,1.0,59.0,1
9412,Yelachenahalli,1464.0,2.0,105.0,3
9413,Yelachenahalli,2400.0,1.0,150.0,2
9414,Yelachenahalli,1800.0,3.0,220.0,4
9415,Yelachenahalli,1700.0,3.0,130.0,3
9416,Yelachenahalli,1130.0,2.0,40.0,2
9417,Yelachenahalli,1080.0,2.0,55.0,2
9418,Yelachenahalli,1400.0,2.0,78.0,2
9419,Yelachenahalli,1080.0,2.0,38.0,2
9420,Yelachenahalli,1330.0,3.0,73.5,3
9421,Yelachenahalli,800.0,1.0,30.0,2
9422,Yelachenahalli,1100.0,2.0,60.0,2
9424,Yelachenahalli,1110.0,2.0,110.0,2
9425,Yelachenahalli,1103.0,2.0,55.0,2
9426,Yelachenahalli,1000.0,2.0,50.0,2
9427,Yelahanka,2475.0,4.0,186.0,4
9428,Yelahanka,660.0,1.0,48.0,1
9430,Yelahanka,1326.0,2.0,78.0,2
9432,Yelahanka,1327.0,2.0,98.0,2
9442,Yelahanka,3206.0,5.0,270.0,4
9443,Yelahanka,1234.0,2.0,80.0,2
9444,Yelahanka,1315.0,2.0,85.0,2
9445,Yelahanka,1170.0,2.0,62.5,2
9447,Yelahanka,697.0,1.0,45.0,1
9448,Yelahanka,1120.0,2.0,55.0,2
9450,Yelahanka,2195.0,4.0,127.0,3
9451,Yelahanka,1075.0,2.0,51.5,2
9452,Yelahanka,1614.0,3.0,95.0,3
9454,Yelahanka,628.0,1.0,24.0,1
9455,Yelahanka,2710.0,3.0,251.0,3
9456,Yelahanka,3770.0,6.0,110.0,6
9457,Yelahanka,1537.0,3.0,120.0,3
9460,Yelahanka,654.0,1.0,38.4,1
9467,Yelahanka,1300.0,2.0,65.0,2
9468,Yelahanka,1825.0,3.0,105.0,3
9469,Yelahanka,1603.0,3.0,96.0,3
9470,Yelahanka,1304.0,2.0,79.0,2
9471,Yelahanka,1550.0,3.0,120.0,3
9472,Yelahanka,1610.0,3.0,115.0,3
9476,Yelahanka,915.0,2.0,48.0,2
9478,Yelahanka,4346.0,4.0,450.0,4
9483,Yelahanka,1327.0,2.0,85.0,2
9486,Yelahanka,1566.0,3.0,97.0,3
9488,Yelahanka,1653.0,3.0,120.0,3
9489,Yelahanka,1275.0,2.0,95.0,3
9490,Yelahanka,1270.0,2.0,78.0,2
9491,Yelahanka,1400.0,2.0,80.54,3
9493,Yelahanka,1322.0,2.0,86.0,2
9494,Yelahanka,1100.0,2.0,70.0,2
9495,Yelahanka,1200.0,2.0,70.0,2
9500,Yelahanka,654.0,1.0,37.0,1
9505,Yelahanka,2100.0,4.0,180.0,4
9508,Yelahanka,1033.0,2.0,52.58,2
9509,Yelahanka,1390.0,2.0,65.31,2
9510,Yelahanka,1040.0,2.0,48.86,2
9512,Yelahanka,2145.0,3.0,125.0,3
9513,Yelahanka,1800.0,4.0,180.0,4
9515,Yelahanka,1322.0,2.0,75.0,2
9518,Yelahanka,602.0,1.0,26.0,1
9519,Yelahanka,1100.0,2.0,60.0,2
9520,Yelahanka,1614.0,2.0,100.0,3
9521,Yelahanka,1890.0,3.0,108.0,3
9525,Yelahanka,651.0,1.0,17.5,1
9527,Yelahanka,1260.0,2.0,59.2,2
9528,Yelahanka,1102.0,2.0,52.0,2
9530,Yelahanka,1859.0,3.0,108.0,3
9532,Yelahanka,1322.0,2.0,80.0,2
9535,Yelahanka,845.0,2.0,43.0,2
9536,Yelahanka,2600.0,4.0,175.0,4
9537,Yelahanka,1305.0,2.0,78.0,2
9538,Yelahanka,1180.0,2.0,56.0,2
9540,Yelahanka,1315.0,2.0,75.0,2
9541,Yelahanka,3600.0,6.0,200.0,6
9543,Yelahanka,26136.0,1.0,150.0,1
9544,Yelahanka,1390.0,2.0,70.21,2
9545,Yelahanka,1614.0,3.0,95.0,3
9546,Yelahanka,1075.0,1.0,19.5,1
9547,Yelahanka,1650.0,3.0,105.0,3
9552,Yelahanka,3990.0,4.0,260.0,4
9554,Yelahanka,654.0,1.0,36.25,1
9555,Yelahanka,1614.0,3.0,93.0,3
9556,Yelahanka,694.0,1.0,30.84,1
9557,Yelahanka,1115.0,2.0,60.0,2
9558,Yelahanka,2317.0,4.0,140.0,3
9559,Yelahanka,1653.0,3.0,93.0,3
9560,Yelahanka,654.0,1.0,38.0,1
9562,Yelahanka,1445.0,2.0,82.0,2
9563,Yelahanka,1225.0,2.0,62.0,2
9564,Yelahanka,602.0,1.0,38.0,1
9565,Yelahanka,697.0,1.0,35.0,1
9567,Yelahanka,682.0,1.0,36.23,1
9568,Yelahanka,1023.0,2.0,52.59,2
9569,Yelahanka,1560.0,2.0,98.0,3
9570,Yelahanka,1780.0,3.0,107.0,3
9571,Yelahanka,1076.0,2.0,78.0,2
9572,Yelahanka,1000.0,1.0,14.0,1
9574,Yelahanka,1823.0,3.0,103.0,3
9575,Yelahanka,1792.0,3.0,104.0,3
9576,Yelahanka,1304.0,2.0,69.97,2
9579,Yelahanka,1300.0,2.0,69.23,2
9581,Yelahanka,4025.0,6.0,350.0,4
9584,Yelahanka,1835.0,3.0,108.0,3
9587,Yelahanka,1890.0,3.0,109.0,3
9588,Yelahanka,700.0,1.0,38.0,1
9589,Yelahanka,1491.0,3.0,85.0,3
9591,Yelahanka,1330.0,2.0,93.65,2
9595,Yelahanka,3019.0,6.0,190.0,4
9598,Yelahanka,1600.0,3.0,100.0,3
9601,Yelahanka,1200.0,2.0,60.0,2
9603,Yelahanka,1350.0,2.0,85.0,3
9605,Yelahanka,1633.0,3.0,110.0,3
9606,Yelahanka,827.5,1.0,42.535,1
9610,Yelahanka,1756.0,3.0,125.0,3
